Date,Price,Open,High,Low,Volume,ChangePct,PriceChange,Gain,Loss,RSI14,Year,PE,EPS,DividendYield,PB,DebtToEquity,RoAA,KSE_Open,KSE_High,KSE_Low,KSE_Close,KSE_Volume,KSE_Change,Target_90d,Return_90d
2021-07-05,35.65,36.1,36.3,35.61,397000,-2.33,-0.8500000000000014,0.0,0.8500000000000014,36.46209386281589,2021,2.57,13.44,2.9,0.25,286.21,0.83,"47,689.73","47,739.50","47,375.13","47,429.12",201448768,-257.06,34.5,-0.032258064516129
2021-07-06,35.95,35.65,36.05,35.65,333000,0.84,0.30000000000000426,0.30000000000000426,0.0,45.67901234567905,2021,2.57,13.44,2.9,0.25,286.21,0.83,"47,433.49","47,665.41","47,242.52","47,346.16",212558064,-82.96,34.65,-0.03616133518776089
2021-07-07,35.89,35.71,35.89,35.51,67500,-0.17,-0.060000000000002274,0.0,0.060000000000002274,44.01114206128134,2021,2.57,13.44,2.9,0.25,286.21,0.83,"47,347.42","47,375.36","47,034.95","47,247.92",157704912,-98.24,34.54,-0.037614934522151054
2021-07-08,35.8,35.37,36.1,35.37,206500,-0.25,-0.09000000000000341,0.0,0.09000000000000341,45.014245014245,2021,2.57,13.44,2.9,0.25,286.21,0.83,"47,344.58","48,053.17","47,247.92","48,053.17",187677248,805.25,35.23,-0.015921787709497214
2021-07-09,35.5,35.76,35.85,35.4,118000,-0.84,-0.29999999999999716,0.0,0.29999999999999716,43.16939890710383,2021,2.57,13.44,2.9,0.25,286.21,0.83,"48,045.25","48,053.17","47,544.08","47,563.45",124299248,-489.72,35.03,-0.013239436619718279
2021-07-12,35.4,35.55,35.55,35.21,116000,-0.28,-0.10000000000000142,0.0,0.10000000000000142,48.46625766871164,2021,2.57,13.44,2.9,0.25,286.21,0.83,"47,580.73","47,715.28","47,407.85","47,447.08",107037648,-116.37,34.4,-0.02824858757062147
2021-07-13,35.25,35.4,35.6,35.2,214000,-0.42,-0.14999999999999858,0.0,0.14999999999999858,48.17073170731705,2021,2.57,13.44,2.9,0.25,286.21,0.83,"47,455.55","47,586.07","47,439.89","47,480.49",102425568,33.41,34.5,-0.02127659574468085
2021-07-14,35.25,35.11,35.49,35.1,115000,0.0,0.0,0.0,0.0,46.03174603174603,2021,2.57,13.44,2.9,0.25,286.21,0.83,"47,485.79","47,594.66","47,442.19","47,491.47",162617168,10.98,33.38,-0.05304964539007085
2021-07-15,35.3,35.11,35.51,35.1,359000,0.14,0.04999999999999716,0.04999999999999716,0.0,47.811993517017804,2021,2.57,13.44,2.9,0.25,286.21,0.83,"47,500.38","47,737.38","47,388.42","47,628.26",191453168,136.79,33.02,-0.06458923512747859
2021-07-16,35.62,35.47,35.75,35.25,68000,0.91,0.3200000000000003,0.3200000000000003,0.0,58.707360861759405,2021,2.57,13.44,2.9,0.25,286.21,0.83,"47,652.05","47,889.70","47,627.61","47,834.33",108764672,206.07,34.01,-0.045199326221224016
2021-07-19,35.7,35.99,35.99,35.51,124000,0.22,0.0800000000000054,0.0800000000000054,0.0,58.558558558558566,2021,2.57,13.44,2.9,0.25,286.21,0.83,"47,980.76","48,006.44","47,751.38","47,873.26",108290480,38.93,34.55,-0.03221288515406178
2021-07-23,35.5,35.65,35.65,35.25,28000,-0.56,-0.20000000000000284,0.0,0.20000000000000284,23.076923076923194,2021,2.57,13.44,2.9,0.25,286.21,0.83,"47,889.86","47,946.45","47,686.50","47,793.07",122865664,-80.19,35.2,-0.008450704225352032
2021-07-26,35.17,35.5,35.5,35.17,35000,-0.93,-0.3299999999999983,0.0,0.3299999999999983,22.522522522522664,2021,2.57,13.44,2.9,0.25,286.21,0.83,"47,799.75","47,930.54","47,606.89","47,672.68",91315872,-120.39,33.3,-0.05317031560989492
2021-07-27,35.11,35.15,35.6,35.07,116000,-0.17,-0.060000000000002274,0.0,0.060000000000002274,25.95155709342572,2021,2.57,13.44,2.9,0.25,286.21,0.83,"47,717.72","47,910.12","47,616.73","47,686.99",161739312,14.31,33.75,-0.03873540301908287
2021-07-28,34.77,35.11,35.45,34.75,127000,-0.97,-0.3399999999999963,0.0,0.3399999999999963,31.512605042016972,2021,2.57,13.44,2.9,0.25,286.21,0.83,"47,784.58","47,874.69","47,241.55","47,318.03",128779248,-368.96,34.0,-0.022145527753810845
2021-07-29,34.69,34.7,35.0,34.63,96500,-0.23,-0.0800000000000054,0.0,0.0800000000000054,20.833333333333357,2021,2.57,13.44,2.9,0.25,286.21,0.83,"47,339.85","47,353.91","46,955.10","47,312.33",155982656,-5.7,34.4,-0.008359757855289685
2021-07-30,35.99,34.98,35.99,34.01,2080000,3.75,1.3000000000000043,1.3000000000000043,0.0,51.47058823529414,2021,2.57,13.44,2.9,0.25,286.21,0.83,"47,348.47","47,642.79","46,925.16","47,055.29",156039552,-257.04,34.56,-0.0397332592386774
2021-08-02,34.9,35.35,35.5,34.9,261000,-3.03,-1.0900000000000034,0.0,1.0900000000000034,39.772727272727316,2021,2.57,13.44,2.9,0.25,286.21,0.83,"47,061.09","47,508.74","47,047.14","47,453.25",89027632,397.96,34.3,-0.01719197707736394
2021-08-03,35.1,35.06,35.25,35.0,240500,0.57,0.20000000000000284,0.20000000000000284,0.0,45.34883720930236,2021,2.57,13.44,2.9,0.25,286.21,0.83,"47,509.56","47,808.63","47,453.25","47,758.32",143006960,305.07,33.86,-0.03532763532763538
2021-08-04,35.75,35.0,35.75,34.8,1020000,1.85,0.6499999999999986,0.6499999999999986,0.0,53.60824742268042,2021,2.57,13.44,2.9,0.25,286.21,0.83,"47,828.40","47,980.12","47,709.38","47,789.88",164806992,31.56,33.7,-0.05734265734265726
2021-08-05,35.26,35.74,35.74,35.21,1180000,-1.37,-0.490000000000002,0.0,0.490000000000002,50.09633911368014,2021,2.57,13.44,2.9,0.25,286.21,0.83,"47,824.35","47,896.39","47,582.77","47,640.88",206723616,-149,34.49,-0.021837776517299946
2021-08-06,34.97,35.2,35.3,34.93,420500,-0.82,-0.28999999999999915,0.0,0.28999999999999915,47.44525547445255,2021,2.57,13.44,2.9,0.25,286.21,0.83,"47,658.92","47,752.77","47,425.03","47,489.95",136484064,-150.93,34.3,-0.019159279382327758
2021-08-09,34.52,35.15,35.15,34.52,60500,-1.29,-0.44999999999999574,0.0,0.44999999999999574,43.36734693877559,2021,2.57,13.44,2.9,0.25,286.21,0.83,"47,534.53","47,625.42","47,053.64","47,123.62",106714064,-366.33,33.75,-0.022305909617613067
2021-08-10,34.71,34.58,34.98,34.53,25000,0.55,0.18999999999999773,0.18999999999999773,0.0,42.08695652173918,2021,2.57,13.44,2.9,0.25,286.21,0.83,"47,116.81","47,272.88","46,928.16","47,135.48",128237864,11.86,34.5,-0.006050129645635288
2021-08-11,34.75,35.0,35.0,34.75,55000,0.12,0.03999999999999915,0.03999999999999915,0.0,41.68126094570927,2021,2.57,13.44,2.9,0.25,286.21,0.83,"47,313.54","47,627.59","47,135.48","47,377.38",138134800,241.9,34.75,0.0
2021-08-12,34.3,34.52,34.7,34.0,183500,-1.29,-0.45000000000000284,0.0,0.45000000000000284,39.932885906040255,2021,2.57,13.44,2.9,0.25,286.21,0.83,"47,415.24","47,555.99","47,175.00","47,270.76",93777008,-106.62,34.5,0.005830903790087547
2021-08-13,34.26,34.68,34.68,34.02,36000,-0.12,-0.03999999999999915,0.0,0.03999999999999915,41.97530864197529,2021,2.57,13.44,2.9,0.25,286.21,0.83,"47,320.31","47,320.31","47,123.38","47,169.84",56276116,-100.92,34.6,0.009924109748978501
2021-08-16,34.0,34.05,34.28,33.5,173000,-0.76,-0.259999999999998,0.0,0.259999999999998,40.5451448040886,2021,2.57,13.44,2.9,0.25,286.21,0.83,"47,152.84","47,173.03","46,672.19","46,912.19",88016168,-257.65,34.5,0.014705882352941176
2021-08-17,33.83,33.95,34.0,33.8,575000,-0.5,-0.1700000000000017,0.0,0.1700000000000017,41.75438596491225,2021,2.57,13.44,2.9,0.25,286.21,0.83,"46,947.65","47,274.52","46,912.79","47,258.45",81708480,346.26,34.8,0.028672775642920454
2021-08-20,33.7,33.9,34.29,33.5,145500,-0.38,-0.12999999999999545,0.0,0.12999999999999545,41.39130434782613,2021,2.57,13.44,2.9,0.25,286.21,0.83,"47,360.67","47,644.34","47,258.45","47,599.82",119651216,341.37,34.25,0.016320474777447986
2021-08-23,34.25,34.02,34.8,34.0,155000,1.63,0.5499999999999972,0.5499999999999972,0.0,32.59999999999995,2021,2.57,13.44,2.9,0.25,286.21,0.83,"47,698.85","48,144.89","47,599.82","48,112.21",147071024,512.39,33.93,-0.009343065693430665
2021-08-24,34.2,34.5,34.57,34.13,196500,-0.15,-0.04999999999999716,0.0,0.04999999999999716,41.16161616161618,2021,2.57,13.44,2.9,0.25,286.21,0.83,"48,100.60","48,114.95","47,739.53","47,828.71",129471304,-283.5,34.01,-0.005555555555555696
2021-08-25,34.38,34.25,34.6,34.1,95000,0.53,0.17999999999999972,0.17999999999999972,0.0,40.86294416243653,2021,2.57,13.44,2.9,0.25,286.21,0.83,"47,860.52","47,916.76","47,617.93","47,635.90",126565184,-192.81,34.22,-0.004653868528214185
2021-08-26,33.89,34.2,34.57,33.81,112500,-1.43,-0.490000000000002,0.0,0.490000000000002,25.39682539682532,2021,2.57,13.44,2.9,0.25,286.21,0.83,"47,642.36","47,759.50","47,262.11","47,363.27",124678192,-272.63,34.26,0.010917674830333356
2021-08-27,33.05,33.75,34.0,33.02,847500,-2.48,-0.8400000000000034,0.0,0.8400000000000034,23.244552058111296,2021,2.57,13.44,2.9,0.25,286.21,0.83,"47,392.24","47,392.24","46,869.10","47,136.53",181323888,-226.74,34.23,0.03570347957639939
2021-08-30,33.41,33.5,33.84,33.1,175500,1.09,0.35999999999999943,0.35999999999999943,0.0,31.428571428571345,2021,2.57,13.44,2.9,0.25,286.21,0.83,"47,147.94","47,468.14","47,136.53","47,365.70",147028688,229.17,34.25,0.025142173002095286
2021-08-31,33.6,33.4,33.85,33.4,85000,0.57,0.19000000000000483,0.19000000000000483,0.0,38.32487309644667,2021,2.57,13.44,2.9,0.25,286.21,0.83,"47,376.28","47,596.04","47,349.49","47,419.74",128446624,54.04,34.39,0.023511904761904734
2021-09-01,33.61,33.51,33.9,33.11,132000,0.03,0.00999999999999801,0.00999999999999801,0.0,35.37234042553189,2021,2.57,13.44,2.9,0.25,286.21,0.83,"47,488.28","47,628.59","47,355.14","47,413.46",111787344,-6.28,34.39,0.023207378756322557
2021-09-02,33.37,33.61,33.85,33.36,96000,-0.71,-0.240000000000002,0.0,0.240000000000002,32.57575757575755,2021,2.57,13.44,2.9,0.25,286.21,0.83,"47,481.40","47,489.40","46,874.64","46,903.06",168226832,-510.4,34.45,0.03236439916092315
2021-09-03,33.01,33.45,33.5,32.9,391500,-1.08,-0.35999999999999943,0.0,0.35999999999999943,33.33333333333333,2021,2.57,13.44,2.9,0.25,286.21,0.83,"46,970.71","47,113.42","46,879.28","46,957.47",113338624,54.41,35.65,0.07997576491972132
2021-09-06,32.8,32.75,33.1,32.75,143000,-0.64,-0.21000000000000085,0.0,0.21000000000000085,31.930693069306912,2021,2.57,13.44,2.9,0.25,286.21,0.83,"46,987.79","47,087.30","46,888.95","46,918.52",94254672,-38.95,35.15,0.07164634146341468
2021-09-07,33.1,32.71,33.1,32.4,589500,0.91,0.30000000000000426,0.30000000000000426,0.0,38.97058823529415,2021,2.57,13.44,2.9,0.25,286.21,0.83,"46,926.50","46,994.84","46,617.98","46,729.96",125920632,-188.56,35.12,0.06102719033232616
2021-09-08,32.65,33.0,33.0,32.4,238000,-1.36,-0.45000000000000284,0.0,0.45000000000000284,36.46788990825691,2021,2.57,13.44,2.9,0.25,286.21,0.83,"46,756.41","46,875.49","46,309.86","46,396.71",143426288,-333.25,35.5,0.08728943338437983
2021-09-09,32.5,33.4,33.4,32.3,291500,-0.46,-0.14999999999999858,0.0,0.14999999999999858,36.3013698630137,2021,2.57,13.44,2.9,0.25,286.21,0.83,"46,465.44","46,665.48","46,396.71","46,625.12",90286752,228.41,35.65,0.09692307692307688
2021-09-10,32.82,32.94,33.0,32.7,110500,0.98,0.3200000000000003,0.3200000000000003,0.0,32.77108433734945,2021,2.57,13.44,2.9,0.25,286.21,0.83,"46,710.28","47,226.11","46,625.12","47,198.29",174329584,573.17,35.64,0.08592321755027423
2021-09-13,33.0,32.8,33.15,32.7,263500,0.55,0.17999999999999972,0.17999999999999972,0.0,35.98130841121497,2021,2.57,13.44,2.9,0.25,286.21,0.83,"47,265.43","47,369.98","47,168.75","47,270.46",129816056,72.17,35.49,0.07545454545454551
2021-09-14,32.81,33.24,33.25,32.72,220000,-0.58,-0.18999999999999773,0.0,0.18999999999999773,31.701631701631754,2021,2.57,13.44,2.9,0.25,286.21,0.83,"47,332.83","47,387.34","46,607.21","46,891.34",199047872,-379.12,35.0,0.06674794270039615
2021-09-15,32.9,33.0,33.4,32.6,1010000,0.27,0.0899999999999963,0.0899999999999963,0.0,37.275064267352185,2021,2.57,13.44,2.9,0.25,286.21,0.83,"46,945.64","46,952.31","46,505.13","46,716.72",118001664,-174.62,34.55,0.050151975683890536
2021-09-16,33.13,33.32,33.32,32.81,360000,0.7,0.23000000000000398,0.23000000000000398,0.0,51.21951219512203,2021,2.57,13.44,2.9,0.25,286.21,0.83,"46,729.00","46,958.37","46,623.41","46,920.46",133332864,203.74,34.95,0.05493510413522488
2021-09-17,34.64,33.2,35.24,33.01,2120000,4.56,1.509999999999998,1.509999999999998,0.0,63.88261851015803,2021,2.57,13.44,2.9,0.25,286.21,0.83,"46,970.66","47,181.74","46,555.87","46,636.08",162992160,-284.38,34.75,0.003175519630484972
2021-09-20,34.0,34.65,34.65,33.85,203000,-1.85,-0.6400000000000006,0.0,0.6400000000000006,54.09836065573769,2021,2.57,13.44,2.9,0.25,286.21,0.83,"46,626.91","46,691.23","46,215.18","46,528.21",74940776,-107.87,34.49,0.014411764705882412
2021-09-21,33.9,34.49,34.5,33.49,263500,-0.29,-0.10000000000000142,0.0,0.10000000000000142,52.917505030181076,2021,2.57,13.44,2.9,0.25,286.21,0.83,"46,612.02","46,833.14","45,778.19","46,008.85",132012256,-519.36,34.44,0.015929203539822984
2021-09-22,33.99,33.8,34.01,33.5,1660000,0.27,0.09000000000000341,0.09000000000000341,0.0,56.43153526970958,2021,2.57,13.44,2.9,0.25,286.21,0.83,"46,301.89","46,301.89","44,788.17","45,597.24",227298912,-411.61,34.3,0.00912032950867888
2021-09-23,33.81,34.25,34.47,33.33,120500,-0.53,-0.17999999999999972,0.0,0.17999999999999972,58.62068965517245,2021,2.57,13.44,2.9,0.25,286.21,0.83,"45,713.48","45,939.39","45,083.51","45,296.88",130977648,-300.36,34.5,0.020408163265306055
2021-09-24,33.68,33.97,33.97,33.25,1500000,-0.38,-0.13000000000000256,0.0,0.13000000000000256,59.64912280701755,2021,2.57,13.44,2.9,0.25,286.21,0.83,"45,290.27","45,424.26","44,861.09","45,073.52",186143520,-223.36,34.6,0.027315914489311213
2021-09-27,33.59,34.18,34.18,32.75,638500,-0.27,-0.0899999999999963,0.0,0.0899999999999963,55.632183908045995,2021,2.57,13.44,2.9,0.25,286.21,0.83,"45,081.55","45,236.48","44,341.51","44,817.76",161411728,-255.76,35.4,0.05388508484668041
2021-09-28,33.6,33.68,33.77,33.01,130500,0.03,0.00999999999999801,0.00999999999999801,0.0,62.14833759590797,2021,2.57,13.44,2.9,0.25,286.21,0.83,"44,846.70","45,294.37","44,747.22","45,274.93",173935088,457.17,35.82,0.06607142857142853
2021-09-29,33.15,33.44,33.49,32.78,373500,-1.34,-0.45000000000000284,0.0,0.45000000000000284,57.719714964370525,2021,2.57,13.44,2.9,0.25,286.21,0.83,"45,267.15","45,342.26","43,975.04","44,366.74",208387152,-908.19,35.5,0.07088989441930622
2021-09-30,33.31,33.0,33.51,32.76,85500,0.48,0.1600000000000037,0.1600000000000037,0.0,56.04938271604941,2021,2.57,13.44,2.9,0.25,286.21,0.83,"44,291.30","44,899.60","43,972.09","44,899.60",211822976,532.86,36.08,0.08315821074752314
2021-10-01,33.84,33.25,33.99,33.2,140500,1.59,0.5300000000000011,0.5300000000000011,0.0,59.54545454545457,2021,2.57,13.44,2.9,0.25,286.21,0.83,"44,846.14","45,003.26","44,599.61","44,871.70",111345128,-27.9,37.8,0.11702127659574449
2021-10-04,33.7,33.8,33.9,33.25,78000,-0.41,-0.14000000000000057,0.0,0.14000000000000057,60.22988505747125,2021,2.57,13.44,2.9,0.25,286.21,0.83,"44,786.14","45,105.04","44,561.82","45,044.50",94076912,172.8,37.0,0.09792284866468834
2021-10-05,33.21,33.7,33.7,33.02,756500,-1.45,-0.490000000000002,0.0,0.490000000000002,53.26315789473686,2021,2.57,13.44,2.9,0.25,286.21,0.83,"45,096.86","45,101.36","44,593.75","44,666.57",141364272,-377.93,36.75,0.10659439927732609
2021-10-06,33.0,33.11,33.5,33.0,211000,-0.63,-0.21000000000000085,0.0,0.21000000000000085,48.6257928118393,2021,2.57,13.44,2.9,0.25,286.21,0.83,"44,662.04","44,795.20","44,284.55","44,373.23",122891952,-293.34,35.75,0.08333333333333333
2021-10-07,33.5,33.05,33.6,33.02,91500,1.52,0.5,0.5,0.0,34.67741935483875,2021,2.57,13.44,2.9,0.25,286.21,0.83,"44,546.29","44,947.38","44,373.23","44,586.04",111781064,212.81,35.94,0.07283582089552232
2021-10-08,33.75,33.41,33.75,33.41,25000,0.75,0.25,0.25,0.0,46.24624624624626,2021,2.57,13.44,2.9,0.25,286.21,0.83,"44,586.41","44,670.50","44,338.17","44,477.23",65958592,-108.81,36.2,0.07259259259259268
2021-10-11,33.25,33.02,33.69,33.02,182500,-1.48,-0.5,0.0,0.5,41.28686327077752,2021,2.57,13.44,2.9,0.25,286.21,0.83,"44,503.48","44,544.10","43,718.37","43,829.35",88473944,-647.88,35.84,0.07789473684210536
2021-10-12,33.56,33.16,34.35,32.62,136500,0.93,0.3100000000000023,0.3100000000000023,0.0,44.55696202531647,2021,2.57,13.44,2.9,0.25,286.21,0.83,"43,792.23","44,051.16","43,149.28","43,883.08",188656544,53.73,35.5,0.05780691299165666
2021-10-13,33.5,33.41,34.96,33.39,1340000,-0.18,-0.060000000000002274,0.0,0.060000000000002274,45.95300261096604,2021,2.57,13.44,2.9,0.25,286.21,0.83,"43,932.18","44,172.74","43,067.61","43,221.78",156336368,-661.3,35.0,0.04477611940298507
2021-10-14,34.15,33.9,34.9,33.9,420000,1.94,0.6499999999999986,0.6499999999999986,0.0,55.40229885057469,2021,2.57,13.44,2.9,0.25,286.21,0.83,"43,101.29","44,431.65","43,046.25","44,333.68",150131664,"1,111.90",35.25,0.032210834553440745
2021-10-15,35.0,34.1,35.0,34.01,257000,2.49,0.8500000000000014,0.8500000000000014,0.0,63.79647749510756,2021,2.57,13.44,2.9,0.25,286.21,0.83,"44,417.74","44,834.83","44,197.14","44,821.53",152023456,487.85,35.89,0.025428571428571446
2021-10-18,34.2,34.77,34.77,34.1,169000,-2.29,-0.7999999999999972,0.0,0.7999999999999972,55.08474576271186,2021,2.57,13.44,2.9,0.25,286.21,0.83,"44,656.59","44,990.11","44,442.28","44,629.45",102095688,-192.08,35.79,0.046491228070175326
2021-10-20,34.6,34.3,34.97,34.3,498500,1.17,0.3999999999999986,0.3999999999999986,0.0,62.3931623931624,2021,2.57,13.44,2.9,0.25,286.21,0.83,"44,753.88","45,563.61","44,629.45","45,499.46",132446224,870.01,35.25,0.018786127167630017
2021-10-21,35.7,34.95,36.45,34.94,1280000,3.18,1.1000000000000014,1.1000000000000014,0.0,67.59941089837997,2021,2.57,13.44,2.9,0.25,286.21,0.83,"45,548.10","46,164.48","45,481.99","45,821.40",180884496,321.94,33.26,-0.06834733893557436
2021-10-22,35.18,35.5,35.6,35.05,85500,-1.46,-0.5200000000000031,0.0,0.5200000000000031,59.88200589970498,2021,2.57,13.44,2.9,0.25,286.21,0.83,"45,829.71","46,037.95","45,180.72","45,578.36",141840400,-243.04,30.89,-0.12194428652643545
2021-10-25,34.3,34.71,34.98,34.2,377500,-2.5,-0.8800000000000026,0.0,0.8800000000000026,53.98936170212761,2021,2.57,13.44,2.9,0.25,286.21,0.83,"45,608.03","45,655.25","45,308.07","45,419.17",48920048,-159.19,30.24,-0.11836734693877549
2021-10-26,34.0,34.06,34.73,33.9,68000,-0.87,-0.29999999999999716,0.0,0.29999999999999716,55.3888130968622,2021,2.57,13.44,2.9,0.25,286.21,0.83,"45,423.41","45,516.77","45,213.62","45,227.80",69347389,-191.37,31.6,-0.0705882352941176
2021-10-27,33.6,34.5,34.75,33.6,183500,-1.18,-0.3999999999999986,0.0,0.3999999999999986,53.98936170212767,2021,2.57,13.44,2.9,0.25,286.21,0.83,"45,227.80","46,024.76","45,537.46","45,791.92",88034256,564.12,33.25,-0.010416666666666708
2021-10-28,33.49,33.52,34.01,33.0,362000,-0.33,-0.10999999999999943,0.0,0.10999999999999943,49.929873772791034,2021,2.57,13.44,2.9,0.25,286.21,0.83,"45,791.92","46,047.39","45,766.15","45,946.09",95420087,154.17,32.5,-0.029561063003881814
2021-10-29,34.2,33.6,34.5,33.25,534500,2.12,0.7100000000000009,0.7100000000000009,0.0,52.96442687747037,2021,2.57,13.44,2.9,0.25,286.21,0.83,"45,980.40","46,287.68","45,724.53","46,184.71",138127965,238.62,33.0,-0.035087719298245695
2021-11-01,35.36,34.49,35.67,34.49,666000,3.39,1.1599999999999966,1.1599999999999966,0.0,62.78787878787879,2021,2.57,13.44,2.9,0.25,286.21,0.83,"46,364.34","47,251.71","46,184.71","46,974.78",193806019,790.07,32.5,-0.08088235294117646
2021-11-02,36.49,35.22,37.4,35.22,1500000,3.2,1.1300000000000026,1.1300000000000026,0.0,66.1521499448732,2021,2.57,13.44,2.9,0.25,286.21,0.83,"47,117.87","47,314.75","46,974.78","47,112.92",139231296,138.14,30.75,-0.1573033707865169
2021-11-03,35.7,35.61,36.74,35.61,384000,-2.16,-0.7899999999999991,0.0,0.7899999999999991,61.22448979591838,2021,2.57,13.44,2.9,0.25,286.21,0.83,"47,164.27","47,317.27","46,968.41","47,032.44",165695904,-80.48,31.0,-0.13165266106442583
2021-11-04,36.1,35.61,36.17,35.5,1040000,1.12,0.3999999999999986,0.3999999999999986,0.0,60.209424083769655,2021,2.57,13.44,2.9,0.25,286.21,0.83,"47,086.34","47,242.82","46,936.48","47,219.18",177771936,186.74,31.25,-0.13434903047091415
2021-11-05,36.0,36.0,36.2,35.99,109000,-0.28,-0.10000000000000142,0.0,0.10000000000000142,55.68181818181818,2021,2.57,13.44,2.9,0.25,286.21,0.83,"47,277.48","47,608.46","47,184.15","47,295.80",150386496,76.62,31.7,-0.11944444444444446
2021-11-08,35.75,36.03,36.2,35.75,337500,-0.69,-0.25,0.0,0.25,59.393939393939384,2021,2.57,13.44,2.9,0.25,286.21,0.83,"47,338.85","47,442.57","47,020.85","47,115.04",101495296,-180.76,31.7,-0.1132867132867133
2021-11-09,34.9,35.51,35.9,34.9,206000,-2.38,-0.8500000000000014,0.0,0.8500000000000014,51.72413793103447,2021,2.57,13.44,2.9,0.25,286.21,0.83,"47,100.78","47,174.49","46,306.91","46,399.91",130934624,-715.13,32.19,-0.07765042979942696
2021-11-10,34.91,35.0,35.75,34.81,1140000,0.03,0.00999999999999801,0.00999999999999801,0.0,44.80946123521678,2021,2.57,13.44,2.9,0.25,286.21,0.83,"46,497.98","46,755.32","46,399.91","46,629.88",84042264,229.97,31.42,-0.09997135491263234
2021-11-11,34.5,35.45,35.1,34.5,140500,-1.17,-0.4099999999999966,0.0,0.4099999999999966,45.46666666666666,2021,2.57,13.44,2.9,0.25,286.21,0.83,"46,675.68","46,843.69","46,323.59","46,348.18",83808568,-281.7,31.2,-0.0956521739130435
2021-11-12,34.76,34.31,34.76,34.3,14000,0.75,0.259999999999998,0.259999999999998,0.0,53.34302325581396,2021,2.57,13.44,2.9,0.25,286.21,0.83,"46,342.13","46,409.11","45,717.21","45,749.15",81980808,-599.03,31.21,-0.10212888377445332
2021-11-15,33.76,34.28,34.3,33.65,338000,-2.88,-1.0,0.0,1.0,48.416886543535604,2021,2.57,13.44,2.9,0.25,286.21,0.83,"45,740.58","45,910.96","45,544.99","45,736.26",57274221,-12.89,30.62,-0.0930094786729857
2021-11-16,34.5,34.2,34.92,34.1,487000,2.19,0.740000000000002,0.740000000000002,0.0,55.68181818181818,2021,2.57,13.44,2.9,0.25,286.21,0.83,"45,798.94","46,623.76","45,736.26","46,542.91",96426448,806.65,31.5,-0.08695652173913043
2021-11-17,34.65,34.75,35.65,34.52,654000,0.43,0.14999999999999858,0.14999999999999858,0.0,57.286432160804,2021,2.57,13.44,2.9,0.25,286.21,0.83,"46,599.59","46,655.90","46,071.98","46,194.42",93377056,-348.49,31.23,-0.09870129870129865
