Date,Price,Open,High,Low,Volume,ChangePct,PriceChange,Gain,Loss,RSI14,Year,PE,EPS,DividendYield,PB,DebtToEquity,NetIncomeMargin,KSE_Open,KSE_High,KSE_Low,KSE_Close,KSE_Volume,KSE_Change,Target_90d,Return_90d
2021-02-16,1621.0,1630.0,1648.9,1620.0,35900,-0.06,-1.0,0.0,1.0,,2021,6.47,26.19,9.25,1.76,0.0,43.0,"46,559.96","46,884.53","46,375.59","46,867.95",224787952,492.36,1549.0,-0.04441702652683529
2021-02-17,1630.0,1630.0,1631.0,1620.0,24080,0.56,9.0,9.0,0.0,,2021,6.47,26.19,9.25,1.76,0.0,43.0,"47,118.53","47,305.86","46,726.85","46,768.14",223532672,-99.81,1540.0,-0.05521472392638037
2021-02-18,1585.0,1631.0,1649.99,1570.0,55140,-2.76,-45.0,0.0,45.0,,2021,6.47,26.19,9.25,1.76,0.0,43.0,"46,805.76","46,817.51","46,120.61","46,142.74",207847632,-625.4,1530.0,-0.03470031545741325
2021-02-19,1590.0,1595.0,1596.0,1567.0,12240,0.32,5.0,5.0,0.0,68.77448366982685,2021,6.47,26.19,9.25,1.76,0.0,43.0,"46,140.11","46,378.35","46,137.20","46,227.65",311675776,84.91,1548.9,-0.025849056603773526
2021-02-22,1570.0,1600.0,1600.0,1570.0,6280,-1.26,-20.0,0.0,20.0,65.7273875191068,2021,6.47,26.19,9.25,1.76,0.0,43.0,"46,348.38","46,402.73","45,763.05","45,890.04",291823040,-337.61,1534.0,-0.022929936305732482
2021-02-23,1568.0,1579.0,1580.0,1550.0,11000,-0.13,-2.0,0.0,2.0,65.05285223674232,2021,6.47,26.19,9.25,1.76,0.0,43.0,"46,048.59","46,083.66","45,663.03","45,728.75",255788240,-161.29,1535.0,-0.021045918367346938
2021-02-24,1580.1,1560.02,1637.0,1551.0,172360,0.77,12.099999999999909,12.099999999999909,0.0,55.67153202081918,2021,6.47,26.19,9.25,1.76,0.0,43.0,"45,781.75","45,887.77","45,205.48","45,362.58",280616896,-366.17,1525.0,-0.034871210682868116
2021-02-25,1580.0,1594.0,1610.0,1571.1,14820,-0.01,-0.09999999999990905,0.0,0.09999999999990905,35.89125102207686,2021,6.47,26.19,9.25,1.76,0.0,43.0,"45,628.92","46,004.68","45,362.58","45,965.62",202124992,603.04,1525.0,-0.03481012658227848
2021-02-26,1600.0,1565.01,1605.0,1565.01,36760,1.27,20.0,20.0,0.0,35.63072123476047,2021,6.47,26.19,9.25,1.76,0.0,43.0,"46,051.00","46,239.89","45,753.07","45,865.02",233028816,-100.6,1524.02,-0.04748750000000001
2021-03-01,1570.0,1599.99,1600.0,1570.0,10680,-1.88,-30.0,0.0,30.0,26.34255973503666,2021,6.47,26.19,9.25,1.76,0.0,43.0,"45,865.02","46,009.38","45,092.80","45,593.43",176269632,-271.59,1525.0,-0.028662420382165606
2021-03-02,1573.0,1590.0,1595.0,1560.0,4880,0.19,3.0,3.0,0.0,31.21813791253018,2021,6.47,26.19,9.25,1.76,0.0,43.0,"45,633.00","46,077.92","45,535.87","45,964.27",203497232,370.84,1520.0,-0.033693579148124604
2021-03-03,1562.0,1562.01,1575.0,1559.1,70420,-0.7,-11.0,0.0,11.0,37.01092142932881,2021,6.47,26.19,9.25,1.76,0.0,43.0,"46,020.00","46,189.25","45,923.57","46,160.78",198943776,196.51,1509.01,-0.03392445582586428
2021-03-04,1558.5,1550.0,1558.75,1520.0,24080,-0.22,-3.5,0.0,3.5,38.2709281289403,2021,6.47,26.19,9.25,1.76,0.0,43.0,"45,167.00","46,160.78","45,087.63","45,278.53",215942464,-882.25,1515.0,-0.02791145332050048
2021-03-05,1590.0,1560.0,1615.0,1550.0,33080,2.02,31.5,31.5,0.0,41.7184265010352,2021,6.47,26.19,9.25,1.76,0.0,43.0,"45,424.86","45,946.69","45,168.21","45,837.35",168080240,558.82,1510.15,-0.050220125786163465
2021-03-08,1550.0,1609.99,1620.0,1550.0,68800,-2.52,-40.0,0.0,40.0,34.71145564168819,2021,6.47,26.19,9.25,1.76,0.0,43.0,"46,421.38","46,432.39","44,849.07","45,051.05",235630000,-786.3,1517.0,-0.02129032258064516
2021-03-09,1590.0,1579.9,1590.0,1545.0,74560,2.58,40.0,40.0,0.0,42.40121580547112,2021,6.47,26.19,9.25,1.76,0.0,43.0,"45,018.77","45,129.55","43,946.30","44,222.91",231190144,-828.14,1510.1,-0.05025157232704408
