Date,Price,Open,High,Low,Volume,ChangePct,PriceChange,Gain,Loss,RSI14,Year,PE,EPS,DividendYield,PB,DebtToEquity,NetIncomeMargin,KSE_Open,KSE_High,KSE_Low,KSE_Close,KSE_Volume,KSE_Change,Target_90d,Return_90d
2021-05-05,42.25,42.45,42.6,41.91,2140000,0.0,0.0,0.0,0.0,24.327784891165166,2021,13.48,3.49,0.0,1.35,39.81,10.74,"44,649.16","45,173.61","44,563.59","44,943.61",129041504,380.02,35.5,-0.15976331360946747
2021-05-06,42.6,42.22,42.85,42.11,2510000,0.83,0.3500000000000014,0.3500000000000014,0.0,28.195488721804523,2021,13.48,3.49,0.0,1.35,39.81,10.74,"45,013.06","45,245.37","44,889.59","45,174.67",78642208,231.06,34.06,-0.2004694835680751
2021-05-17,45.0,43.2,45.07,43.05,7780000,5.63,2.3999999999999986,2.3999999999999986,0.0,43.87855044074436,2021,13.48,3.49,0.0,1.35,39.81,10.74,"45,341.47","45,806.98","45,174.67","45,796.31",201797360,621.64,34.44,-0.23466666666666672
2021-05-18,44.5,44.8,45.64,44.35,5850000,-1.11,-0.5,0.0,0.5,41.869158878504656,2021,13.48,3.49,0.0,1.35,39.81,10.74,"45,797.29","46,033.92","45,618.78","45,981.82",216311584,185.51,34.98,-0.213932584269663
2021-05-19,43.94,44.0,44.3,43.81,1700000,-1.26,-0.5600000000000023,0.0,0.5600000000000023,44.71057884231536,2021,13.48,3.49,0.0,1.35,39.81,10.74,"45,949.63","45,981.82","45,612.88","45,682.11",297041696,-299.71,33.62,-0.23486572598998637
2021-05-20,43.79,44.1,44.29,43.7,1570000,-0.34,-0.14999999999999858,0.0,0.14999999999999858,51.67243367935409,2021,13.48,3.49,0.0,1.35,39.81,10.74,"45,683.86","45,831.12","45,518.74","45,574.07",372516320,-108.04,35.03,-0.2000456725279744
2021-05-21,43.79,43.79,44.39,43.7,1250000,0.0,0.0,0.0,0.0,54.834761321909426,2021,13.48,3.49,0.0,1.35,39.81,10.74,"45,574.46","45,948.11","45,560.13","45,914.98",294703616,340.91,35.15,-0.19730532084950902
2021-05-24,45.66,44.34,46.2,44.01,9350000,4.27,1.8699999999999974,1.8699999999999974,0.0,58.816964285714285,2021,13.48,3.49,0.0,1.35,39.81,10.74,"45,961.70","46,314.83","45,914.98","46,097.11",190660064,182.13,35.1,-0.23127463863337705
2021-05-25,45.9,45.8,46.35,45.7,4560000,0.53,0.240000000000002,0.240000000000002,0.0,70.46035805626596,2021,13.48,3.49,0.0,1.35,39.81,10.74,"46,121.47","46,369.19","46,048.84","46,300.66",224827392,203.55,33.35,-0.2734204793028322
2021-05-26,45.3,46.0,46.34,44.97,4620000,-1.31,-0.6000000000000014,0.0,0.6000000000000014,65.0660264105642,2021,13.48,3.49,0.0,1.35,39.81,10.74,"46,329.76","46,856.27","46,300.66","46,812.31",305781184,511.65,32.4,-0.2847682119205298
2021-05-27,45.3,45.4,45.74,44.85,3390000,0.0,0.0,0.0,0.0,69.13265306122449,2021,13.48,3.49,0.0,1.35,39.81,10.74,"46,822.42","47,204.00","46,675.69","46,790.75",512102176,-21.56,34.45,-0.23951434878587186
2021-05-28,45.23,45.17,45.55,45.0,2710000,-0.15,-0.07000000000000028,0.0,0.07000000000000028,74.24657534246573,2021,13.48,3.49,0.0,1.35,39.81,10.74,"46,789.55","47,246.50","46,698.23","47,126.29",223453088,335.54,33.53,-0.2586778686712358
2021-05-31,47.12,45.77,48.4,45.49,23900000,4.18,1.8900000000000006,1.8900000000000006,0.0,79.295154185022,2021,13.48,3.49,0.0,1.35,39.81,10.74,"47,150.49","47,979.68","47,126.29","47,896.34",409980128,770.05,31.65,-0.3283106960950764
2021-06-01,46.65,47.49,47.55,46.61,4450000,-1.0,-0.46999999999999886,0.0,0.46999999999999886,74.17582417582416,2021,13.48,3.49,0.0,1.35,39.81,10.74,"47,909.28","48,237.61","47,896.34","48,191.26",456326944,294.92,32.01,-0.31382636655948554
2021-06-02,46.22,46.71,47.0,46.01,5690000,-0.92,-0.4299999999999997,0.0,0.4299999999999997,70.82896117523609,2021,13.48,3.49,0.0,1.35,39.81,10.74,"48,220.25","48,286.46","47,960.46","48,126.90",361191712,-64.36,30.85,-0.33254002596278665
2021-06-03,46.52,46.31,47.5,46.2,5720000,0.65,0.30000000000000426,0.30000000000000426,0.0,70.67510548523207,2021,13.48,3.49,0.0,1.35,39.81,10.74,"48,144.09","48,434.40","48,010.32","48,093.53",253426912,-33.37,33.42,-0.2815993121238177
2021-06-04,46.45,46.95,46.95,46.12,2460000,-0.15,-0.07000000000000028,0.0,0.07000000000000028,60.139860139860154,2021,13.48,3.49,0.0,1.35,39.81,10.74,"48,122.50","48,426.53","48,093.53","48,211.70",316821952,118.17,33.6,-0.27664155005382135
2021-06-07,47.0,46.99,47.4,46.4,5680000,1.18,0.5499999999999972,0.5499999999999972,0.0,67.36111111111111,2021,13.48,3.49,0.0,1.35,39.81,10.74,"48,241.79","48,632.95","48,211.70","48,302.66",319941568,90.96,32.48,-0.30893617021276604
2021-06-08,47.4,47.2,47.95,46.81,10520000,0.85,0.3999999999999986,0.3999999999999986,0.0,74.57386363636364,2021,13.48,3.49,0.0,1.35,39.81,10.74,"48,305.58","48,409.88","48,000.26","48,147.98",265071280,-154.68,35.12,-0.2590717299578059
2021-06-09,47.02,47.55,47.98,46.95,9060000,-0.8,-0.37999999999999545,0.0,0.37999999999999545,72.21458046767542,2021,13.48,3.49,0.0,1.35,39.81,10.74,"48,161.22","48,311.92","47,725.94","47,777.62",296536704,-370.36,35.1,-0.2535091450446619
2021-06-10,47.09,47.2,47.39,46.81,5470000,0.15,0.07000000000000028,0.07000000000000028,0.0,72.4795640326976,2021,13.48,3.49,0.0,1.35,39.81,10.74,"47,783.17","48,287.52","47,777.62","48,251.49",296571808,473.87,35.39,-0.2484603949883203
2021-06-11,46.83,47.34,47.39,46.5,3330000,-0.55,-0.2600000000000051,0.0,0.2600000000000051,60.20942408376964,2021,13.48,3.49,0.0,1.35,39.81,10.74,"48,261.48","48,531.40","48,245.40","48,304.72",373933120,53.23,34.25,-0.268631219303865
2021-06-14,48.9,48.3,49.35,46.92,21960000,4.42,2.0700000000000003,2.0700000000000003,0.0,69.84126984126983,2021,13.48,3.49,0.0,1.35,39.81,10.74,"48,374.78","48,981.82","48,304.72","48,726.08",507488768,421.36,34.15,-0.3016359918200409
2021-06-15,49.4,49.48,50.9,48.8,24910000,1.02,0.5,0.5,0.0,77.47989276139411,2021,13.48,3.49,0.0,1.35,39.81,10.74,"48,743.45","48,841.47","48,511.58","48,632.56",699381504,-93.52,35.3,-0.28542510121457493
2021-06-16,48.4,49.5,49.75,48.2,6110000,-2.02,-1.0,0.0,1.0,68.32151300236407,2021,13.48,3.49,0.0,1.35,39.81,10.74,"48,636.31","48,878.20","48,431.96","48,480.90",409175872,-151.66,36.5,-0.2458677685950413
2021-06-17,48.25,48.35,49.23,47.91,6400000,-0.31,-0.14999999999999858,0.0,0.14999999999999858,67.68149882903984,2021,13.48,3.49,0.0,1.35,39.81,10.74,"48,478.62","48,544.65","48,155.84","48,157.63",290297120,-323.27,38.49,-0.20227979274611396
2021-06-18,48.8,48.6,49.6,48.11,5550000,1.14,0.5499999999999972,0.5499999999999972,0.0,61.66666666666667,2021,13.48,3.49,0.0,1.35,39.81,10.74,"48,156.71","48,411.87","48,022.72","48,238.67",304366997,81.04,39.85,-0.1834016393442622
2021-06-21,48.21,48.9,49.19,48.2,2460000,-1.21,-0.5899999999999963,0.0,0.5899999999999963,60.65573770491807,2021,13.48,3.49,0.0,1.35,39.81,10.74,"48,252.41","48,370.42","47,963.97","48,012.52",227219600,-226.15,40.0,-0.17029661895872228
2021-06-22,47.95,48.31,48.8,47.63,3200000,-0.54,-0.259999999999998,0.0,0.259999999999998,62.09790209790214,2021,13.48,3.49,0.0,1.35,39.81,10.74,"48,030.29","48,154.56","47,931.78","47,987.14",208950080,-25.38,39.3,-0.18039624608967686
2021-06-23,47.15,47.75,48.13,47.0,3030000,-1.67,-0.8000000000000043,0.0,0.8000000000000043,54.11764705882351,2021,13.48,3.49,0.0,1.35,39.81,10.74,"48,016.64","48,134.94","47,873.14","47,900.70",236828864,-86.44,38.5,-0.18345705196182394
2021-06-24,47.15,47.25,47.7,46.89,2049999,0.0,0.0,0.0,0.0,54.617414248021085,2021,13.48,3.49,0.0,1.35,39.81,10.74,"47,910.63","48,118.23","47,897.39","47,962.54",149851424,61.84,38.65,-0.18027571580063628
2021-06-25,46.5,47.4,47.69,46.25,6840000,-1.38,-0.6499999999999986,0.0,0.6499999999999986,46.744791666666664,2021,13.48,3.49,0.0,1.35,39.81,10.74,"47,973.59","48,040.10","47,476.38","47,603.36",261314848,-359.18,38.2,-0.17849462365591393
2021-06-28,45.55,46.5,46.55,45.5,3610000,-2.04,-0.9500000000000028,0.0,0.9500000000000028,38.760631834750896,2021,13.48,3.49,0.0,1.35,39.81,10.74,"47,589.25","47,665.84","46,902.38","47,002.35",223689728,-601.01,36.5,-0.19868276619099884
2021-06-29,45.97,45.81,46.41,45.81,2000000,0.92,0.4200000000000017,0.4200000000000017,0.0,43.65175332527205,2021,13.48,3.49,0.0,1.35,39.81,10.74,"46,986.47","47,508.77","46,986.47","47,137.77",205314432,135.42,36.58,-0.20426365020665654
