Date,Price,Open,High,Low,Volume,ChangePct,PriceChange,Gain,Loss,RSI14,Year,PE,EPS,DividendYield,PB,DebtToEquity,NetIncomeMargin,KSE_Open,KSE_High,KSE_Low,KSE_Close,KSE_Volume,KSE_Change,Target_90d,Return_90d
2023-06-01,49.0,48.21,49.1,48.21,68000,0.7,0.3400000000000034,0.3400000000000034,0.0,38.08900523560211,2023,3.09,16.46,7.87,1.05,18.18,5.48,"41,387.24","41,481.53","41,226.94","41,266.77",49182896,-63.79,131.41,1.6818367346938774
2023-06-02,49.0,48.7,49.2,48.53,65500,0.0,0.0,0.0,0.0,20.6375838926175,2023,3.09,16.46,7.87,1.05,18.18,5.48,"41,264.42","41,403.43","41,237.41","41,352.98",67578672,86.21,133.39,1.7222448979591833
2023-06-05,49.16,49.0,49.5,48.99,63000,0.33,0.1599999999999966,0.1599999999999966,0.0,25.18115942028986,2023,3.09,16.46,7.87,1.05,18.18,5.48,"41,390.47","41,681.68","41,375.57","41,667.94",81400128,314.96,129.6,1.6362896663954436
2023-06-06,49.8,49.2,51.0,49.15,142000,1.3,0.6400000000000006,0.6400000000000006,0.0,37.87313432835818,2023,3.09,16.46,7.87,1.05,18.18,5.48,"41,771.03","42,026.94","41,751.20","41,923.46",122360032,255.52,127.0,1.5502008032128516
2023-06-07,50.6,48.55,51.6,48.55,176500,1.61,0.8000000000000043,0.8000000000000043,0.0,46.699669966996716,2023,3.09,16.46,7.87,1.05,18.18,5.48,"41,975.36","42,231.63","41,924.48","42,142.71",117404928,219.25,136.29,1.693478260869565
2023-06-08,49.8,51.0,51.25,49.75,48000,-1.58,-0.8000000000000043,0.0,0.8000000000000043,40.735294117647044,2023,3.09,16.46,7.87,1.05,18.18,5.48,"42,223.74","42,307.11","41,648.83","41,686.46",100881072,-456.25,146.51,1.9419678714859439
2023-06-09,50.0,50.5,50.75,49.4,53500,0.4,0.20000000000000284,0.20000000000000284,0.0,50.0,2023,3.09,16.46,7.87,1.05,18.18,5.48,"41,728.41","41,931.82","41,677.14","41,904.20",78778528,217.74,144.9,1.8980000000000001
2023-06-12,49.5,50.0,50.0,49.3,51500,-1.0,-0.5,0.0,0.5,49.172185430463564,2023,3.09,16.46,7.87,1.05,18.18,5.48,"41,915.65","42,029.14","41,715.31","41,782.92",83229696,-121.28,141.9,1.8666666666666667
2023-06-13,49.2,50.7,50.7,49.01,30000,-0.61,-0.29999999999999716,0.0,0.29999999999999716,43.83333333333339,2023,3.09,16.46,7.87,1.05,18.18,5.48,"41,889.56","42,025.53","41,522.63","41,538.72",61589860,-244.2,152.6,2.101626016260162
2023-06-14,48.9,49.7,49.92,48.51,63000,-0.61,-0.30000000000000426,0.0,0.30000000000000426,49.067164179104466,2023,3.09,16.46,7.87,1.05,18.18,5.48,"41,596.53","41,744.43","41,448.61","41,514.44",40517860,-24.28,155.0,2.1697341513292434
2023-06-15,49.0,48.9,49.0,48.55,26000,0.2,0.10000000000000142,0.10000000000000142,0.0,54.929577464788736,2023,3.09,16.46,7.87,1.05,18.18,5.48,"41,633.80","41,633.80","41,269.12","41,369.16",44840904,-145.28,153.4,2.1306122448979594
2023-06-16,48.75,48.7,49.05,48.5,35500,-0.51,-0.25,0.0,0.25,48.44720496894412,2023,3.09,16.46,7.87,1.05,18.18,5.48,"41,467.91","41,612.67","41,280.16","41,301.29",59980496,-67.87,162.0,2.3230769230769233
